ID;COUNTRY;ISO;ADMIN_LEVEL_NAME;PCODE;REGION;LOG_TYPE;CATEGORY;MEASURE;TARGETED_POP_GROUP;COMMENTS;NON_COMPLIANCE;DATE_IMPLEMENTED;SOURCE;SOURCE_TYPE;LINK;ENTRY_DATE;Alternative source;;;;;
1828;Rwanda;RWA;;;Africa;Introduction / extension of measures;Lockdown;Partial lockdown;No;Announcement of lockdown for the country of Rwanda for a period of 2 weeks. Preventative measures for the next 2 weeks: non-essential movement outside the home is not permitted, all employees shall work from home except those providing essential services, non-essential shops and markets are closed, all bars are closed, and motos/restaurants/cafes may only provide take-away/delivery services.;;21/03/2020;Rwanda MoH;Government;https://www.rbc.gov.rw/fileadmin/user_upload/guide/announcement%20on%20enhanced%20COVID-19%20prevention%20measures.pdf;23/03/2020;;;;;;
1829;Rwanda;RWA;;;Africa;Introduction / extension of measures;Movement restrictions;Border closure ;No;This includes internal borders between cities or regions of the country. ;;20/03/2020;Rwanda MoH;Government;https://www.rbc.gov.rw/fileadmin/user_upload/annoucement/CV%20update%2020%20Mar%20Eng.pdf;23/03/2020;https://www.rbc.gov.rw/fileadmin/user_upload/annoucement/Update%20on%20COVID-19%20Coronavirusi%2020%20march%202020.pdf ;;;;;
1830;Rwanda;RWA;;;Africa;Introduction / extension of measures;Social distancing;Limit public gatherings;Yes;effective immediately all bars will close at 21:00 each day in Kigali and other cities, and at 19:00 in rural areas.;;20/03/2020;Rwanda MoH;Government;https://www.rbc.gov.rw/fileadmin/user_upload/annoucement/CV%20update%2020%20Mar%20Eng.pdf;23/03/2020;;;;;;
2495;Rwanda;RWA;;;Africa;Introduction / extension of measures;Movement restrictions;Domestic travel restrictions;No;travel between cities and districts is suspended, and unnecessary movements outside of home are not permitted. ;;23/03/2020;Rwanda MoH;Government;https://www.rbc.gov.rw/fileadmin/user_upload/annoucement/Update%20on%20COVID-19%20Coronavirusi%2020%20march%202020.pdf;25/03/2020;;;;;;
7119;Rwanda;RWA;;;Africa;Introduction / extension of measures;Lockdown;Partial lockdown;No;Partial lockdown;Not available;21/03/2020;Office of the Prime Minister;Government;https://www.rbc.gov.rw/fileadmin/user_upload/guide/announcement%20on%20enhanced%20COVID-19%20prevention%20measures.pdf;23/04/2020;;;;;;
7120;Rwanda;RWA;;;Africa;Introduction / extension of measures;Movement restrictions;Border closure ;No;Borders are closed, except for goods, cargo, and returning Rwanda citizens and legal residents;Not available;21/03/2020;Office of the Prime Minister;Government;https://www.rbc.gov.rw/fileadmin/user_upload/guide/announcement%20on%20enhanced%20COVID-19%20prevention%20measures.pdf;23/04/2020;;;;;;
7121;Rwanda;RWA;;;Africa;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;Returning citizens and legal residents will be subject to mandatory 14-day quarantine at designated locations;Not available;21/03/2020;Office of the Prime Minister;Government;https://www.rbc.gov.rw/fileadmin/user_upload/guide/announcement%20on%20enhanced%20COVID-19%20prevention%20measures.pdf;23/04/2020;;;;;;
7122;Rwanda;RWA;;;Africa;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;new Mobile Lab that will boost COVID-19 testing capacity;Not applicable;22/04/2020;RBC;Government;https://www.rbc.gov.rw/index.php?id=100&tx_news_pi1%5Bnews%5D=561&tx_news_pi1%5Bday%5D=22&tx_news_pi1%5Bmonth%5D=4&tx_news_pi1%5Byear%5D=2020&cHash=fd083c1e6d6b4dc44f4590c0d0b6d3e8;23/04/2020;;;;;;
7123;Rwanda;RWA;;;Africa;Introduction / extension of measures;Public health measures;Requirement to wear protective gear in public;No;Face masks must be worn in public and in multi-family compounds;Not available;19/04/2020;MoH;Government;https://www.rbc.gov.rw/fileadmin/user_upload/annoucement/Update%20on%20COVID-19%2019%204%202020%20eng.jpg;23/04/2020;;;;;;
2895;Saint Kitts and Nevis;KNA;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;"Special Emergency Wage Fund Set Up to Provide Relief to Employees; $12 million to capitalize the Severance Payment Fund; The stimulus package to reduce Corporate Income Tax and Unincorporated Business Tax is 5.8 million";Not applicable;25/03/2020;Local News;Media;https://www.thestkittsnevisobserver.com/covid-19-governments-17-point-stimulus-package-includes-reducing-corporate-and-business-tax/;27/03/2020;;;;;;
2896;Saint Kitts and Nevis;KNA;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;Yes;establishment of a ‘COVID-19 National Working Group’;Not applicable;09/03/2020;Government Website;Government;https://www.gov.kn;27/03/2020;;;;;;
2897;Saint Kitts and Nevis;KNA;;;Americas;Introduction / extension of measures;Movement restrictions;Border closure ;No;As of midnight 25 March, the borders of St Kitts and Nevis will be closed to all arriving passengers. Access will not be available either through the sea port or the airport either to nationals, residents or non-nationals. Until April 7;Refusal to enter the country;25/03/2020;UK Government;Government;https://www.gov.uk/foreign-travel-advice/st-kitts-and-nevis;27/03/2020;;;;;;
238;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;any foreigners who have been in mainland China, Hong Kong, South Korea, Japan, Singapore and Italy during the past 14 day;Not applicable;;US Embassy;Government;https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/;15/03/2020;;;;;;
239;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Movement restrictions;Visa restrictions;Yes;any foreigners who have been in mainland China, Hong Kong, South Korea, Japan, Singapore and Italy during the past 14 day;Refusal to enter the country;04/02/2020;US Embassy;Government;https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/;15/03/2020;http://www.govt.lc/news/department-of-health-and-wellness-prepares-for-new-strain-of-coronavirus;;;;;
3754;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Movement restrictions;Visa restrictions;Yes;"travel restrictions for; Mainland China, Hong Kong, the Republic of Korea, Italy, Singapore, Spain, UK, Germany, and Mainland France and by Extension Guadeloupe, Martinique, Saint- Barthélemy, Saint Martin and French Guiana, whether in transit or originating.";Refusal to enter the country;18/03/2020;Government;Government;https://34a1ju2gva4u3yrm051vedfb-wpengine.netdna-ssl.com/wp-content/uploads/2020/03/URGENT-SAINT-LUCIA-TRAVEL-GUIDE.pdf;03/04/2020;;;;;;
3755;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Movement restrictions;Surveillance and monitoring;No;"Visitors and returning nationals are subject to surveillance measures including the utilization ofadvance passenger information, immigration screening, and monitoring by Port HealthAuthorities.";Not available;18/03/2020;Government;Government;https://34a1ju2gva4u3yrm051vedfb-wpengine.netdna-ssl.com/wp-content/uploads/2020/03/URGENT-SAINT-LUCIA-TRAVEL-GUIDE.pdf;03/04/2020;;;;;;
3756;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;Yes;implementation of Heightened Protocol and Social Distancing Regime with measures which come into effect;Not applicable;23/03/2020;Government;Government;https://34a1ju2gva4u3yrm051vedfb-wpengine.netdna-ssl.com/wp-content/uploads/2020/03/Statement-on-scale-down-of-Non-Essential-Services.pdf.pdf.pdf;03/04/2020;;;;;;
3757;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Lockdown;Partial lockdown;Yes;Partial scale down of all non-essential economic and social activities for a two-week period commencing from date *until April 5;Not applicable;23/03/2020;Government;Government;https://34a1ju2gva4u3yrm051vedfb-wpengine.netdna-ssl.com/wp-content/uploads/2020/03/Statement-on-scale-down-of-Non-Essential-Services.pdf.pdf.pdf;03/04/2020;;;;;;
3758;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Movement restrictions;Border closure ;No;all ports closed to all incoming travellers until April 5;Refusal to enter the country;23/03/2020;Government;Government;https://34a1ju2gva4u3yrm051vedfb-wpengine.netdna-ssl.com/wp-content/uploads/2020/03/Border-Closure-Official.jpeg;03/04/2020;;;;;;
3759;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;updating existing Influenza Preparedness Plans., 6.	Establishing Diagnostic capacity through the Caribbean Public Health Agency CARPHA.  ;Not applicable;23/01/2020;Government;Government;http://www.govt.lc/news/ministry-of-health-prepares-for-new-strain-of-coronavirus;03/04/2020;;;;;;
3760;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;;Not applicable;22/02/2020;Government;Government;http://www.govt.lc/news/update-on-coronavirus;03/04/2020;;;;;;
3761;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;Yes;Special Meeting of CARICOM in Barbado;Not applicable;01/03/2020;Government;Government;http://www.govt.lc/news/risk-of-coronavirus-transmission-to-caribbean-upgraded-to-high;03/04/2020;;;;;;
3762;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;The Ministry of Tourism along with the Ministry of Health, the Saint Lucia Hospitality and Tourism Association (SLHTA), and the Saint Lucia Tourism Authority (SLTA) will be conducting a series of meetings with industry stakeholders on COVID-19.;Not applicable;11/03/2020;Government;Government;http://www.govt.lc/news/government-holds-sensitization-meetings-on-coronavirus;04/03/2020;;;;;;
3763;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;The ports of entry (both air and sea) will be receiving additional public health staff to enforce the relevant regulations and protocols and to ensure the health of the Saint Lucian public.;Not applicable;09/03/2020;Government;Government;http://www.govt.lc/news/update-on-coronavirus2;03/04/2020;;;;;;
3764;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Social distancing;Public services closure ;Yes;all criminal trials suspended until further notice ;Not applicable;23/03/2020;Government;Government;http://www.govt.lc/news/statement-by-the-chief-justice-on-the-ecsc-s-response-to-covid-19;03/04/2020;;;;;;
3765;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;Caribbean Public Health Agency (CARPHA) in Trinidad has indicated that they have developed the capacity to facilitate regional testing. CARPHA Medical Microbiology Laboratory (CMML) is accepting specimens for diagnostic testing by molecular method. The turnaround time is 24-48 hours from receipt of the specimen at CMML.;Not applicable;07/02/2020;Government;Government;http://www.govt.lc/news/update-on-corona-virus;03/04/2020;;;;;;
3766;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;travelers from Hong Kong, Republic of Korea, Japan, Italy, and Singapore to be quarantined for 14 days ;Not applicable;25/02/2020;Government ;Government;http://www.govt.lc/news/saint-lucia-extends-travel-restrictions;03/04/2020;;;;;;
3767;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;No;Director of the National Emergency Management Organization mandated to be in a state of readiness in the event of a disaster;Not applicable;19/03/2020;Government ;Government;http://www.govt.lc/news/saint-lucia-readies-for-emergency;03/04/2020;;;;;;
3768;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;A team of one hundred and thirteen Cuban medical professionals arrived in Saint Lucia recently to support the island’s national response efforts for COVID-19.;Not applicable;31/03/2020;Government ;Government;http://www.govt.lc/news/cuban-medical-professionals-to-help-fight-coronavirus;03/04/2020;;;;;;
3769;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Social distancing;Limit public gatherings;No;no public gatherings of more than ten ;Not available;20/03/2020;Government ;Government;http://www.govt.lc/news/mass-crowd-events-cancelled;03/04/2020;;;;;;
3770;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Social distancing;Public services closure ;Yes;Notice of Closure - Consumer Affairs Department;Not applicable;02/04/2020;Government ;Government;http://www.govt.lc/news/notice-of-closure--consumer-affairs-department;03/04/2020;;;;;;
3771;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;Saint Lucia commenced national testing for COVID-19, which reduces our reliance on the Caribbean Public Health Agency (CARPHA) for testing. ;Not applicable;23/03/2020;Government ;Government;http://www.govt.lc/news/saint-lucia-records-five-new-cases-of-covid-19;03/04/2020;;;;;;
3772;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;he government has ensured the establishment of quarantine facilities.;Not applicable;31/03/2020;Government ;Government;http://www.govt.lc/news/quarantine-facilities-for-covid-19;03/04/2020;;;;;;
3773;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;General recommendations;No;“A medical mask is not required for members of the general public who do not have any respiratory symptoms. You wear a mask if you are coughing or sneezing of if you are taking care of somebody who has respiratory symptoms such as coughing or sneezing;Not applicable;28/02/2020;Government ;Government;http://www.govt.lc/news/department-of-health-issues-tips-on-infection-control;03/04/2020;;;;;;
3774;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Movement restrictions;Visa restrictions;Yes;the government of Saint Lucia will not allow any non-national with a travel history within the last 14 days from Mainland China, (whether in- transit or originating), to enter any local port as of 12 a.m. on Feb. 4, 2020. Any national returning to Saint Lucia with similar travel history, will be quarantined for 14 days.;Refusal to enter the country;04/02/2020;Government;Government;http://www.govt.lc/news/saint-lucia-imposes-travel-restrictions-on-travellers-from-china;03/04/2020;;;;;;
3775;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Awareness campaigns;Yes;he Department of Health and Wellness in Saint Lucia has been working with the Department of Education in sensitizing students and teachers on the coronavirus.;Not applicable;13/03/2020;Government;Government;http://www.govt.lc/news/department-of-health-educates-on-coronavirus;03/04/2020;;;;;;
3776;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Social distancing;Public services closure ;Yes;The Department of Economic Development, Transport and Civil Aviation has been closely monitoring the progression of the novel coronavirus (COVID-19) in Saint Lucia.;Not applicable;23/03/2020;Government;Government;http://www.govt.lc/news/temporary-suspension-of-services;03/04/2020;;;;;;
3777;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Movement restrictions;Border closure ;No;The Government of Saint Lucia announces the closure of Saint Lucia’s airports to all incoming commercial and private flights effective 11:59 p.m. on Monday, March 23. All airports will be closed to all incoming passengers until Sunday, April 5.Aircrafts facilitating departing passengers repatriating from Saint Lucia will be permitted. Air Cargo operations are permitted;Not applicable;23/03/2020;Government;Government;http://www.govt.lc/news/airports-closed-to-incoming-passengers;03/04/2020;;;;;;
3778;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Movement restrictions;Curfews;No;as of Monday, March 30, a curfew will be in effect from 8 p.m. to 5 a.m.;Not available;30/03/2020;Government;Government;http://www.govt.lc/news/prime-minister-extends-quarantine-increases-curfew;03/04/2020;;;;;;
3779;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Lockdown;Partial lockdown;No;extension of lockdown from  the period of quarantine which was to end on April 5, will be extended to April 14. ;Not available;30/03/2020;Government;Government;http://www.govt.lc/news/prime-minister-extends-quarantine-increases-curfew;03/04/2020;;;;;;
3780;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;No;" create a COVID-19 Coordination Committee.

The National Health Security Committee has also been activated.";Not applicable;03/03/2020;Government;Government;http://www.govt.lc/news/nemac-prepares-for-covid-19;03/04/2020;;;;;;
3781;Saint Lucia;LCA;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes; A partnership established five years ago between the Caribbean Public Health Agency (CARPHA) and the private sector-led Caribbean Hotel and Tourism Association (CHTA), as well as the public sector Caribbean Tourism Organization (CTO) is helping to drive a concerted effort by the region's health and tourism stakeholders to help prevent and mitigate any impact from the spread of the novel coronavirus, ;Not applicable;31/01/2020;Government;Government;http://www.govt.lc/news/caribbean-tourism-and-health-authorities-proactive-on-coronavirus;03/04/2020;;;;;;
240;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;traveled from or through China, Italy, Japan, Hong Kong, Macau, Singapore, or South Korea in the past 14 days;Not applicable;;US Embassy;Government;https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/;15/03/2020;;;;;;
3782;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Awareness campaigns;Yes;Ministry of Health, Wellness and the Environment cordially invites all Medical Doctors and Pharmacists in public and private practice to a forum to discuss patient pathways from identification of a possible COVID-19 case, through co-ordination of required steps on to discharge. ;Not applicable;26/02/2020;MoH;Government;http://health.gov.vc/health/index.php/c/795-covid-19-forum;03/04/2020;;;;;;
3783;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;extension of the quarantine requirement to include all regions of Italy in view of the COVID-19 outbreak in that country.;Not applicable;28/02/2020;MoH;Government;http://health.gov.vc/health/index.php/c/798-furher-updated-information-on-covid-19;03/04/2020;;;;;;
3784;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Awareness campaigns;Yes;The Ministry of Health, Wellness and the Environment held a press conference on Friday, March 6th, 2020, at the Ministry's conference room. ;Not applicable;06/03/2020;MoH;Government;http://health.gov.vc/health/index.php/c/803-press-conference-on-matters-related-to-covid-19;03/04/2020;;;;;;
3785;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Social distancing;Schools closure ;No;;Not applicable;20/03/2020;MoH;Government;http://health.gov.vc/health/index.php/c/811-schools-across-saint-vincent-and-the-grenadines-to-close-one-week-early;03/04/2020;;;;;;
3786;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;"Cabinet granted approval for persons with a travel history which includes Iran to be quarantined for fourteen (14) days.
Approval was granted to continue quarantine requirements for persons with a travel history that includes the following countries, for 14 days: China, South Korea and Italy.
Approval was granted to discontinue quarantine requirements for persons travelling from the following countries: Singapore, Hong Kong and Japan.
Approval was granted to implement active surveillance of persons with a travel history that includes countries  with community transmission.
Quarantine of non-residents will be at the cost of the traveler.`";Not applicable;06/03/2020;Moh;Government;http://health.gov.vc/health/index.php/c/806-covid-19-pandemic;03/04/2020;;;;;;
3787;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Awareness campaigns;No;Practices To Help Prevent The Spread of COVID-19;Not applicable;02/03/2020;MoH;Government;http://health.gov.vc/health/index.php/c/799-practices-to-help-prevent-the-spread-of-covid-19;03/04/2020;;;;;;
3788;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Social distancing;Public services closure ;No;Temporary Closure of Accident And Emergency Department MCMH (reoppened 18/03);Not applicable;16/03/2020;MoH;Government;http://health.gov.vc/health/index.php/c/810-temporary-closure-of-accident-and-emergency-department-mcmh;03/04/2020;;;;;;
3795;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes; addition to persons arriving from mainland China, persons arriving from Japan, Hong Kong, Singapore, Macau and South Korea will also be quarantined for 14 days. ;Refusal to enter the country;21/02/2020;MoH;Government;http://health.gov.vc/health/index.php/c/794-novel-coronavirus-2019-ncov-updates;03/04/2020;;;;;;
3796;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes; a group of students, teachers and chaperones who recently returned from Guadeloupe are on mandatory quarantine for 14 days. Household members of these persons have been advised to voluntary quarantine themselves.;Not applicable;18/03/2020;MoH;Government;http://health.gov.vc/health/index.php/c/814-mandatory-quarantine-for-countries-with-covid-19-spread;03/04/2020;;;;;;
3797;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Awareness campaigns;Yes;Members of the Taxi Drivers Association and the Omnibuses Association are invited to attend a discussion with members of the Ministry of Health, Wellness and the Environment to discuss matters relating to the Coronavirus Disease or COVID-19.;Not applicable;19/03/2020;MoH;Government;http://health.gov.vc/health/index.php/c/817-taxi-drivers-association-and-the-omnibuses-association-to-discuss-matters-relating-to-the-coronavirus-disease-or-covid-19;03/04/2020;;;;;;
3798;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;HEOC/COVID-19 Task Force Advisory: Quarantine Requirement For Travellers From Canada;Refusal to enter the country;25/03/2020;MoH;Government;http://health.gov.vc/health/index.php/c/825-heoc-covid-19-task-force-advisory-quarantine-requirement-for-travellers-from-canada;03/04/2020;;;;;;
3799;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Awareness campaigns;Yes;The Ministry of Health, Wellness and the Environment (MOHWE), cautions the general public that the use of the antimalarial drugs Hydroxychloroquine and Chloroquine, to treat or prevent COVID-19 has not yet been approved.;Not applicable;23/03/2020;MoH;Government;http://health.gov.vc/health/index.php/c/822-use-of-antimalarial-drugs-for-covid-19;03/04/2020;;;;;;
3800;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes; Personal Protective Equipment from the Pan American Health Organization (PAHO);Not applicable;01/04/2020;MoH;Government;http://health.gov.vc/health/index.php/c/834-paho-presents-donation-to-ministry-of-health-wellness-and-the-environment;03/04/2020;;;;;;
3801;Saint Vincent and the Grenadines;VCT;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;"Individuals entering St. Vincent and Grenadines from the above listed countries will be subject to a mandatory quarantine for 14 days after leaving their port of departure. The quarantine will be actively monitored by Public Health Officials and members of the Royal St. Vincent and the Grenadines Police Force and Coast Guard, and will remain in effect whether the individual travels to or from the Grenadines.
The Ministry of Health, Wellness and the Environment will not hesitate to seek court orders to enforce this quarantine requirement as evidenced by the court orders secured and served on the entire group of passengers who arrived on AA 1427 on Saturday, March 28, 2020.
Additionally, effective March 28, 2020, all arriving passengers who meet the quarantine requirement will be required to sign an Undertaking to Quarantine form issued by the Ministry of National Security, Air and Seaport Development. Any breach of this undertaking will result in appropriate action under the Laws of St. Vincent and the Grenadines.
All persons previously instructed to be under quarantine are reminded that the instruction is mandatory and any breach may result in imprisonment and or a fine.";Other (add in comments);20/03/2020;MoH;Government;http://health.gov.vc/health/images/PDF/stories/HEOC_COVID-19-advisory---QUARANTINE-28_03_2020-final.pdf;03/04/2020;;;;;;
245;Samoa;WSM;;;Pacific;Introduction / extension of measures;Public health measures;General recommendations;No;General recommendations from the Govt;Not applicable;14/03/2020;Ministry of Health;Government;http://www.samoagovt.ws/2020/03/ministry-of-health-coronavirus-covid-19-update-14-march-2020/;15/03/2020;;;;;;
246;Samoa;WSM;;;Pacific;Introduction / extension of measures;Public health measures;Health screenings in airports and border crossings;No;;Not applicable;06/03/2020;WHO;UN;https://www.who.int/samoa/news/detail/09-03-2020-who-helps-samoa-and-tokelau-to-prepare-for-covid-19;15/03/2020;;;;;;
883;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;No;A State of Emergency has been declared in Samoa in response to the Corona Virus (COVID-19) global crisis.;;20/03/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/03/state-of-emergency-declared/;20/03/2020;;;;;;
884;Samoa;WSM;;;Pacific;Introduction / extension of measures;Social distancing;Limit public gatherings;No;There shall be no public gathering of more than 5 people at any public place.;;20/03/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/03/state-of-emergency-declared/;20/03/2020;;;;;;
888;Samoa;WSM;;;Pacific;Introduction / extension of measures;Lockdown;Partial lockdown;Yes;All persons of the age of 60 and above are to remain at home and must not move out and about in public, unless he or she is seeking medical attention at any health facility.;;20/03/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/03/state-of-emergency-declared/;20/03/2020;;;;;;
889;Samoa;WSM;;;Pacific;Introduction / extension of measures;Social distancing;Schools closure ;No;All schools are to close until further notice.;;20/03/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/03/state-of-emergency-declared/;20/03/2020;;;;;;
891;Samoa;WSM;;;Pacific;Introduction / extension of measures;Social distancing;Public services closure ;No;The operation of public transport such as buses and vans that carry more than 5 people are prohibited.;;20/03/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/03/state-of-emergency-declared/;20/03/2020;;;;;;
915;Samoa;WSM;;;Pacific;Introduction / extension of measures;Movement restrictions;Border closure ;No;"All international travelers, travelling to Samoa are prohibited from entering Samoa unless: a) the traveler is a returning citizen or resident of Samoa; and (b) that returning resident or citizen has undergone a has undergone a COVID-19 test 5 days before entering Samoa";;20/03/2020;Samoa Govt;Government;http://www.samoagovt.ws/2020/03/state-of-emergency-declared/;20/03/2020;;;;;;
1518;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;No;Samoa Govt activates its National Emergency Operations Centre as part of Samoa’s response to the Coronavirus (COVID-19) global crisis.;Not applicable;21/03/2020;Samoa Govt;Government;http://www.samoagovt.ws;23/03/2020;;;;;;
1519;Samoa;WSM;;;Pacific;Introduction / extension of measures;Social distancing;Public services closure ;Yes;Public buses ordered to cease operation;Not applicable;20/03/2020;Samoa Govt;Government;http://www.samoagovt.ws;23/03/2020;;;;;;
1520;Samoa;WSM;;;Pacific;Introduction / extension of measures;Movement restrictions;International flights suspension;No;"The following flights are suspended until further notice – between:
(a) Australia
(b) Samoa and Tonga;
(c) Samoa and Fiji;
(d) Samoa and American Samoa.";Not applicable;21/03/2020;Samoa Govt;Government;http://www.samoagovt.ws;23/03/2020;;;;;;
1521;Samoa;WSM;;;Pacific;Introduction / extension of measures;Movement restrictions;Border closure ;Yes;"All international travelers, travelling to Samoa are prohibited from entering Samoa unless:
(a)the traveler is a returning citizen or resident of Samoa; and
(b)that returning resident or citizen has undergone a COVID-19 test 5 days before entering Samoa.";Refusal to enter the country;21/03/2020;Samoa Govt;Government;http://www.samoagovt.ws;23/03/2020;;;;;;
1522;Samoa;WSM;;;Pacific;Introduction / extension of measures;Social distancing;Public services closure ;Yes;"Partial shut-down of non-essential services but essential services will remain open. No adjustment should be made to an employee’s salary as a result of the above changes.
2. CEOs should make determinations under their special powers to suspend or defer government programs that bring together more than 5 people in one place;
3. All Ministries to encourage the elevated use of telecommunication or social media means to respond to all customer enquiries and to reduce the movement of the general public";Not available;23/03/2020;Samoa Govt;Government;http://www.samoagovt.ws;23/03/2020;;;;;;
1523;Samoa;WSM;;;Pacific;Introduction / extension of measures;Social distancing;Limit public gatherings;Yes;"All employees must be provided with an opportunity to work from home where practicable, being 1. Employees aged 60 years+; 2. Employees with underlying medical conditions; 3. Employees affected by the unavailability of public transportation to travel to work; 4. Employees affected by the closure of schools and need to attend their children.";Not applicable;23/03/2020;Samoa Govt;Government;http://www.samoagovt.ws;23/03/2020;;;;;;
1524;Samoa;WSM;;;Pacific;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;Wholesalers and retailers advised to avoid unnecessary price increases of goods and products. Customers are advised to report any unreasonable price increases. ;Not available;23/03/2020;Samoa Govt;Government;http://www.samoagovt.ws;23/03/2020;;;;;;
2607;Samoa;WSM;;;Pacific;Introduction / extension of measures;Lockdown;Partial lockdown;No;Samoa under 2 week lockdown -effective midnight Mar 25 - April 8;Fines;25/03/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/412587/samoa-to-fine-people-who-don-t-adhere-to-covid-19-restrictions;26/03/2020;;;;;;
2608;Samoa;WSM;;;Pacific;Introduction / extension of measures;Social distancing;Limit public gatherings;No;Under lockdown, public gatherings restricted to no more than five people;Fines;25/03/2020;RNZ;Media;https://www.rnz.co.nz/international/pacific-news/412587/samoa-to-fine-people-who-don-t-adhere-to-covid-19-restrictions;26/03/2020;;;;;;
